Data/Hora;Dia;Mês;Ano;Data;Hora;Cogeração (kWh);Eólica (kWh);Fotovoltaica (kWh);Hídrica (kWh);Outras Tecnologias (kWh);Rede Distribuição (kWh)
2024-12-12T17:30:00+00:00;12;12;2024;2024-12-12;17:30;71981.5;191428.25;1.25;21315.75;42026.13199999998;326752.882
2024-12-12T18:30:00+00:00;12;12;2024;2024-12-12;18:30;80017.25;240280.5;0.0;22137.5;42761.07500000001;385196.325
2024-12-12T19:15:00+00:00;12;12;2024;2024-12-12;19:15;80271.5;276297.0;0.0;22608.75;42837.92300000001;422015.173
2024-12-12T19:45:00+00:00;12;12;2024;2024-12-12;19:45;79770.5;292786.5;0.0;22467.75;42876.005999999994;437900.756
2024-12-12T20:15:00+00:00;12;12;2024;2024-12-12;20:15;80712.25;316450.25;0.0;23337.5;42732.61599999998;463232.616
2024-12-12T20:30:00+00:00;12;12;2024;2024-12-12;20:30;80473.25;320842.0;0.0;20895.75;42785.83600000001;464996.836
2024-12-12T21:00:00+00:00;12;12;2024;2024-12-12;21:00;81870.75;324284.5;0.0;21235.0;42545.09999999998;469935.35
2024-12-12T21:45:00+00:00;12;12;2024;2024-12-12;21:45;81753.75;313442.0;0.0;21444.5;43969.09899999999;460609.349
2024-12-12T22:00:00+00:00;12;12;2024;2024-12-12;22:00;81803.0;315131.25;0.0;21092.75;42850.322999999975;460877.323
2024-12-12T22:45:00+00:00;12;12;2024;2024-12-12;22:45;80102.0;321481.5;0.0;11312.25;43635.97899999999;456531.729
2024-12-12T23:00:00+00:00;12;12;2024;2024-12-12;23:00;79832.75;327880.5;0.0;11307.75;43928.918000000005;462949.918
2024-12-12T23:45:00+00:00;12;12;2024;2024-12-12;23:45;81454.75;353251.5;0.0;9936.25;45395.659999999974;490038.16
2024-12-13T00:00:00+00:00;13;12;2024;2024-12-13;00:00;81197.75;365033.5;0.0;8158.75;45511.90100000001;499901.901
2024-12-13T02:30:00+00:00;13;12;2024;2024-12-13;02:30;72632.25;249256.75;0.0;9047.75;45259.95299999998;376196.703
2024-12-13T03:15:00+00:00;13;12;2024;2024-12-13;03:15;73103.75;237039.75;0.0;8237.25;44982.572999999975;363363.323
2024-12-13T04:00:00+00:00;13;12;2024;2024-12-13;04:00;73116.5;233405.25;0.0;7358.0;43937.90100000001;357817.651
2024-12-13T04:45:00+00:00;13;12;2024;2024-12-13;04:45;72668.5;218388.0;0.0;7271.75;44628.05599999998;342956.306
2024-12-13T06:30:00+00:00;13;12;2024;2024-12-13;06:30;72346.75;183514.75;0.0;7739.0;44208.79100000003;307809.291
2024-12-13T06:45:00+00:00;13;12;2024;2024-12-13;06:45;72300.0;185389.5;0.0;8068.75;44097.77899999998;309856.029
2024-12-13T07:30:00+00:00;13;12;2024;2024-12-13;07:30;79815.25;183221.0;0.0;9344.75;44295.62300000002;316676.623
2024-12-13T08:15:00+00:00;13;12;2024;2024-12-13;08:15;79436.25;187983.5;882.5;13548.5;45229.92300000001;327080.673
2024-12-13T09:15:00+00:00;13;12;2024;2024-12-13;09:15;79896.0;175066.5;7483.75;17610.75;51019.918000000005;331076.918
2024-12-13T09:30:00+00:00;13;12;2024;2024-12-13;09:30;80518.5;166588.5;9585.75;18146.0;52146.36599999998;326985.116
2024-12-13T11:00:00+00:00;13;12;2024;2024-12-13;11:00;78085.5;151149.0;17996.5;21838.25;62888.22999999998;331957.48
2024-12-13T11:15:00+00:00;13;12;2024;2024-12-13;11:15;78693.0;143065.0;18033.75;22577.75;64012.16200000001;326381.662
2024-12-13T11:45:00+00:00;13;12;2024;2024-12-13;11:45;78372.75;126735.0;13909.25;25410.75;65637.77299999999;310065.523
2024-12-13T12:15:00+00:00;13;12;2024;2024-12-13;12:15;79652.0;116524.25;16523.5;25362.5;69048.223;307110.473
2024-12-13T13:00:00+00:00;13;12;2024;2024-12-13;13:00;78297.5;91792.0;19129.5;25173.25;67700.85200000001;282093.102
2024-12-13T13:30:00+00:00;13;12;2024;2024-12-13;13:30;76783.5;74106.75;16447.5;23708.5;66312.67000000001;257358.92
2024-12-13T13:45:00+00:00;13;12;2024;2024-12-13;13:45;75966.25;66986.0;17478.25;22829.0;65837.198;249096.698
2024-12-13T14:00:00+00:00;13;12;2024;2024-12-13;14:00;74871.25;62759.25;16935.5;22427.25;64612.50700000001;241605.757
2024-12-13T14:15:00+00:00;13;12;2024;2024-12-13;14:15;76019.0;56493.0;18846.0;21693.5;64393.638999999996;237445.139
2024-12-13T14:30:00+00:00;13;12;2024;2024-12-13;14:30;76855.5;52750.0;18850.25;21555.5;64357.44899999999;234368.699
2024-12-13T15:15:00+00:00;13;12;2024;2024-12-13;15:15;74467.5;55658.0;14405.0;21737.0;60615.37299999999;226882.873
2024-12-13T15:45:00+00:00;13;12;2024;2024-12-13;15:45;75002.25;51294.25;12101.0;21934.5;56675.111000000004;217007.111
2024-12-13T17:30:00+00:00;13;12;2024;2024-12-13;17:30;75566.0;86069.5;0.75;22037.0;48151.098;231824.348
2024-12-13T18:00:00+00:00;13;12;2024;2024-12-13;18:00;76155.25;103657.75;0.0;22093.75;47157.369000000006;249064.119
2024-12-13T18:30:00+00:00;13;12;2024;2024-12-13;18:30;74963.0;114886.25;0.0;22034.25;47787.878;259671.378
2024-12-13T19:00:00+00:00;13;12;2024;2024-12-13;19:00;75161.0;123331.25;0.0;19593.0;47941.802000000025;266027.052
2024-12-13T21:45:00+00:00;13;12;2024;2024-12-13;21:45;76421.25;164870.5;0.0;18872.0;48112.311999999976;308276.062
2024-12-13T22:15:00+00:00;13;12;2024;2024-12-13;22:15;76091.0;168357.5;0.0;17475.5;47439.53200000001;309363.532
2024-12-13T22:45:00+00:00;13;12;2024;2024-12-13;22:45;73747.5;174226.25;0.0;10090.75;48343.53000000003;306408.03
2024-12-13T23:30:00+00:00;13;12;2024;2024-12-13;23:30;76132.0;187265.75;0.0;10173.0;48153.77100000001;321724.521
2024-12-14T00:15:00+00:00;14;12;2024;2024-12-14;00:15;72036.75;169921.75;0.0;10486.75;47741.76699999999;300187.017
2024-12-14T00:30:00+00:00;14;12;2024;2024-12-14;00:30;72124.0;164997.5;0.0;10463.75;48047.78200000001;295633.032
2024-12-14T01:30:00+00:00;14;12;2024;2024-12-14;01:30;72561.25;155339.25;0.0;9722.0;47479.76699999999;285102.267
2024-12-14T02:45:00+00:00;14;12;2024;2024-12-14;02:45;70383.75;131211.0;0.0;9989.0;47647.549;259231.299
2024-12-14T03:00:00+00:00;14;12;2024;2024-12-14;03:00;71256.5;124960.0;0.0;9242.0;48026.826;253485.326
2024-12-14T04:00:00+00:00;14;12;2024;2024-12-14;04:00;71996.0;97296.75;0.0;8067.0;46413.53899999999;223773.289
2024-12-14T04:30:00+00:00;14;12;2024;2024-12-14;04:30;72473.25;93765.0;0.0;8159.75;46125.864;220523.864
2024-12-14T04:45:00+00:00;14;12;2024;2024-12-14;04:45;72111.25;94780.5;0.0;8423.75;45863.592000000004;221179.092
2024-12-14T05:00:00+00:00;14;12;2024;2024-12-14;05:00;71718.25;96262.0;0.0;8491.25;45777.149000000005;222248.649
2024-12-14T05:30:00+00:00;14;12;2024;2024-12-14;05:30;71502.0;99497.75;0.0;8180.75;45977.67000000001;225158.17
2024-12-14T06:00:00+00:00;14;12;2024;2024-12-14;06:00;69546.75;99469.0;0.0;8085.25;45744.88699999999;222845.887
2024-12-14T06:15:00+00:00;14;12;2024;2024-12-14;06:15;69917.75;97310.75;0.0;8212.75;45867.350000000006;221308.6
2024-12-14T08:00:00+00:00;14;12;2024;2024-12-14;08:00;71566.0;72768.25;142.25;8962.0;61793.71100000001;215232.211
2024-12-14T08:45:00+00:00;14;12;2024;2024-12-14;08:45;70586.0;68407.5;4481.25;16517.0;48113.312999999995;208105.063
2024-12-14T09:00:00+00:00;14;12;2024;2024-12-14;09:00;70716.0;67083.5;5551.5;17002.5;51210.13399999999;211563.634
2024-12-14T10:00:00+00:00;14;12;2024;2024-12-14;10:00;76250.75;51781.0;17602.75;17402.5;62172.130000000005;225209.13
2024-12-14T10:45:00+00:00;14;12;2024;2024-12-14;10:45;77138.25;38669.75;22274.5;17333.5;65055.565;220471.565
2024-12-14T11:00:00+00:00;14;12;2024;2024-12-14;11:00;76805.5;35700.0;24831.75;17347.0;67428.326;222112.576
2024-12-14T11:30:00+00:00;14;12;2024;2024-12-14;11:30;76340.0;25549.5;27182.75;16669.75;69927.51199999999;215669.512
2024-12-14T12:15:00+00:00;14;12;2024;2024-12-14;12:15;75017.0;14513.25;26822.5;18113.25;70682.92800000001;205148.928
2024-12-14T13:00:00+00:00;14;12;2024;2024-12-14;13:00;74966.25;10292.0;26066.0;19810.75;70550.81;201685.81
2024-12-14T13:15:00+00:00;14;12;2024;2024-12-14;13:15;73193.0;8737.75;24185.0;20453.25;70332.62400000001;196901.624
2024-12-14T14:00:00+00:00;14;12;2024;2024-12-14;14:00;72291.0;6346.75;22375.0;21109.75;67632.074;189754.574
2024-12-14T14:45:00+00:00;14;12;2024;2024-12-14;14:45;70570.25;6286.5;18572.25;20163.0;63162.576;178754.576
2024-12-14T15:30:00+00:00;14;12;2024;2024-12-14;15:30;71308.5;12061.5;11656.75;20300.25;57031.796;172358.796
2024-12-14T16:15:00+00:00;14;12;2024;2024-12-14;16:15;69588.0;19773.5;4429.0;21074.25;50197.08799999999;165061.838
2024-12-14T17:15:00+00:00;14;12;2024;2024-12-14;17:15;70901.0;37201.5;31.0;19933.5;46112.12299999999;174179.123
2024-12-14T17:30:00+00:00;14;12;2024;2024-12-14;17:30;71243.5;45717.25;0.25;20098.25;46072.869999999995;183132.12
2024-12-14T18:00:00+00:00;14;12;2024;2024-12-14;18:00;70468.0;49803.5;0.0;20076.25;46239.380999999994;186587.131
2024-12-14T18:30:00+00:00;14;12;2024;2024-12-14;18:30;69899.25;51758.25;0.0;19902.0;46326.492;187885.992
2024-12-14T18:45:00+00:00;14;12;2024;2024-12-14;18:45;72376.0;53974.5;0.0;19803.75;46296.027;192450.277
2024-12-14T19:15:00+00:00;14;12;2024;2024-12-14;19:15;72961.25;67326.5;0.0;17177.25;45942.27100000001;203407.271
2024-12-14T20:30:00+00:00;14;12;2024;2024-12-14;20:30;73102.75;110739.75;0.0;16924.75;45475.51199999999;246242.762
2024-12-14T20:45:00+00:00;14;12;2024;2024-12-14;20:45;73860.25;125269.75;0.0;16389.75;46034.288;261554.038
2024-12-14T21:15:00+00:00;14;12;2024;2024-12-14;21:15;74307.5;155454.5;0.0;16718.0;45598.71799999999;292078.718
2024-12-14T22:15:00+00:00;14;12;2024;2024-12-14;22:15;71230.25;170315.75;0.0;10497.5;45172.03000000003;297215.53
2024-12-14T23:00:00+00:00;14;12;2024;2024-12-14;23:00;71115.5;180720.25;0.0;7901.75;46024.701;305762.201
2024-12-14T23:45:00+00:00;14;12;2024;2024-12-14;23:45;70511.5;172104.25;0.0;8950.0;45317.29100000003;296883.041
2024-12-15T00:00:00+00:00;15;12;2024;2024-12-15;00:00;70213.75;172268.75;0.0;8893.75;44995.03999999998;296371.29
2024-12-15T00:15:00+00:00;15;12;2024;2024-12-15;00:15;68832.5;165529.5;0.0;8844.5;45349.01799999998;288555.518
2024-12-15T01:15:00+00:00;15;12;2024;2024-12-15;01:15;71382.25;184865.75;0.0;8340.25;45033.29700000002;309621.547
2024-12-15T03:15:00+00:00;15;12;2024;2024-12-15;03:15;71698.5;319945.25;0.0;9384.75;46969.07400000002;447997.574
2024-12-15T03:30:00+00:00;15;12;2024;2024-12-15;03:30;71987.25;335926.75;0.0;9589.75;47431.26799999998;464935.018
2024-12-15T04:15:00+00:00;15;12;2024;2024-12-15;04:15;70699.75;382317.75;0.0;8425.5;47529.76699999999;508972.767
2024-12-15T04:30:00+00:00;15;12;2024;2024-12-15;04:30;71042.0;403753.25;0.0;8279.25;47489.02500000002;530563.525
2024-12-15T06:00:00+00:00;15;12;2024;2024-12-15;06:00;72589.75;479547.25;0.0;7444.25;46882.09999999998;606463.35
2024-12-15T06:15:00+00:00;15;12;2024;2024-12-15;06:15;73236.25;496979.75;0.0;7743.75;47418.572000000044;625378.322
2024-12-15T06:30:00+00:00;15;12;2024;2024-12-15;06:30;72518.5;527760.75;0.0;9163.75;47657.320999999996;657100.321
2024-12-15T07:00:00+00:00;15;12;2024;2024-12-15;07:00;71621.75;591925.25;0.0;6827.25;47096.33400000003;717470.584
2024-12-15T07:15:00+00:00;15;12;2024;2024-12-15;07:15;70779.75;611670.0;0.0;6734.25;47237.33600000001;736421.336
2024-12-15T07:30:00+00:00;15;12;2024;2024-12-15;07:30;70170.5;625476.0;0.0;6762.0;47354.08400000003;749762.584
2024-12-15T08:15:00+00:00;15;12;2024;2024-12-15;08:15;70373.75;667863.25;1065.5;12100.5;48540.36800000002;799943.368
2024-12-15T09:45:00+00:00;15;12;2024;2024-12-15;09:45;70263.75;680081.75;11348.0;16440.75;60575.09699999995;838709.347
2024-12-15T10:30:00+00:00;15;12;2024;2024-12-15;10:30;70768.25;563448.75;15599.5;15455.75;66417.53799999994;731689.788
2024-12-15T10:45:00+00:00;15;12;2024;2024-12-15;10:45;71540.75;533531.75;16082.25;15268.5;65833.80700000003;702257.057
2024-12-15T12:00:00+00:00;15;12;2024;2024-12-15;12:00;71064.25;447890.5;22172.0;16770.0;71869.74600000004;629766.496
2024-12-15T14:00:00+00:00;15;12;2024;2024-12-15;14:00;69985.0;362926.75;20770.5;17806.75;68844.32700000005;540333.327
2024-12-15T14:15:00+00:00;15;12;2024;2024-12-15;14:15;69953.75;366423.25;21322.0;17730.25;67738.15399999998;543167.404
2024-12-15T14:30:00+00:00;15;12;2024;2024-12-15;14:30;69960.0;388672.75;23838.5;17832.75;66136.424;566440.424
2024-12-15T15:00:00+00:00;15;12;2024;2024-12-15;15:00;70653.0;432603.0;19487.5;18203.75;63078.32499999995;604025.575
2024-12-15T16:00:00+00:00;15;12;2024;2024-12-15;16:00;68576.25;606230.25;7596.0;18556.25;53432.48600000003;754391.236
2024-12-15T16:15:00+00:00;15;12;2024;2024-12-15;16:15;68393.25;660612.25;4574.75;17874.25;51317.44900000002;802771.949
2024-12-15T17:15:00+00:00;15;12;2024;2024-12-15;17:15;69375.75;792952.75;53.75;18961.5;46121.74199999997;927465.492
2024-12-15T19:00:00+00:00;15;12;2024;2024-12-15;19:00;68406.5;949838.5;0.0;22065.75;46825.14700000011;1087135.897
2024-12-15T19:30:00+00:00;15;12;2024;2024-12-15;19:30;68501.0;985541.5;0.25;22062.5;46608.112999999896;1122713.363
2024-12-15T20:00:00+00:00;15;12;2024;2024-12-15;20:00;68443.0;1001243.5;0.0;21601.25;46277.35499999998;1137565.105
2024-12-15T20:15:00+00:00;15;12;2024;2024-12-15;20:15;69108.5;979721.5;0.0;20574.0;46199.61599999992;1115603.616
2024-12-15T20:45:00+00:00;15;12;2024;2024-12-15;20:45;68003.0;960516.5;0.25;18294.75;46069.34400000004;1092883.844
2024-12-15T22:00:00+00:00;15;12;2024;2024-12-15;22:00;71362.0;907764.25;0.25;13115.25;46193.27000000002;1038435.02
2024-12-15T22:30:00+00:00;15;12;2024;2024-12-15;22:30;71140.75;876821.5;0.0;8512.25;46200.78000000003;1002675.28
2024-12-15T23:45:00+00:00;15;12;2024;2024-12-15;23:45;71562.75;929647.75;0.0;7652.75;44311.79700000002;1053175.047
2024-12-16T00:30:00+00:00;16;12;2024;2024-12-16;00:30;70806.5;911413.75;0.0;7663.25;43821.21200000006;1033704.712
2024-12-16T00:45:00+00:00;16;12;2024;2024-12-16;00:45;70921.5;904364.75;0.0;7525.25;43771.783000000054;1026583.283
2024-12-16T01:30:00+00:00;16;12;2024;2024-12-16;01:30;71156.0;888018.75;0.0;7402.0;44787.304000000004;1011364.054
2024-12-16T01:45:00+00:00;16;12;2024;2024-12-16;01:45;70854.75;889096.75;0.0;7519.0;44801.564999999944;1012272.065
2024-12-16T03:30:00+00:00;16;12;2024;2024-12-16;03:30;70170.5;889455.25;0.0;6976.75;46040.802000000025;1012643.302
2024-12-16T05:45:00+00:00;16;12;2024;2024-12-16;05:45;69903.75;822120.0;0.0;6219.5;45603.890000000014;943847.14
2024-12-16T06:00:00+00:00;16;12;2024;2024-12-16;06:00;70264.0;807837.75;0.0;6217.0;46004.59999999998;930323.35
2024-12-16T06:15:00+00:00;16;12;2024;2024-12-16;06:15;69668.75;797898.75;0.25;6775.0;46041.82499999995;920384.575
2024-12-16T06:30:00+00:00;16;12;2024;2024-12-16;06:30;70494.75;801379.25;0.0;7650.0;46018.832999999984;925542.833
2024-12-16T07:30:00+00:00;16;12;2024;2024-12-16;07:30;78428.25;846096.0;0.0;8864.25;45746.265999999945;979134.766
2024-12-16T07:45:00+00:00;16;12;2024;2024-12-16;07:45;79390.25;850700.25;5.5;9092.25;49207.30799999996;988395.558
2024-12-16T08:00:00+00:00;16;12;2024;2024-12-16;08:00;78238.5;855927.0;207.25;9634.5;62182.14399999997;1006189.394
2024-12-16T08:30:00+00:00;16;12;2024;2024-12-16;08:30;77998.25;868898.5;2427.0;17127.75;48149.16599999997;1014600.666
2024-12-16T09:00:00+00:00;16;12;2024;2024-12-16;09:00;77333.0;880892.75;8117.5;15851.0;51621.45299999998;1033815.703
2024-12-16T09:15:00+00:00;16;12;2024;2024-12-16;09:15;79370.25;889741.5;11803.0;15751.0;55736.07300000009;1052401.823
2024-12-16T11:00:00+00:00;16;12;2024;2024-12-16;11:00;79231.5;823930.0;18753.5;16486.75;63596.013000000035;1001997.763
2024-12-16T12:00:00+00:00;16;12;2024;2024-12-16;12:00;81742.75;749402.25;26629.25;17518.75;60254.03500000003;935547.035
2024-12-16T12:15:00+00:00;16;12;2024;2024-12-16;12:15;81967.5;728269.25;27366.5;17855.75;62335.435000000056;917794.435
2024-12-16T14:45:00+00:00;16;12;2024;2024-12-16;14:45;81776.75;597816.75;21791.25;16047.0;56692.80799999996;774124.558
2024-12-16T15:30:00+00:00;16;12;2024;2024-12-16;15:30;82039.75;580168.25;15786.75;15590.25;51791.72900000005;745376.729
2024-12-16T15:45:00+00:00;16;12;2024;2024-12-16;15:45;82305.0;599526.0;13137.25;15989.75;50087.92299999995;761045.923
2024-12-16T16:00:00+00:00;16;12;2024;2024-12-16;16:00;81441.5;617188.75;10636.25;17449.75;48471.71900000004;775187.969
2024-12-16T16:30:00+00:00;16;12;2024;2024-12-16;16:30;81949.0;658669.75;5826.5;17962.5;42935.58700000006;807343.337
2024-12-16T16:45:00+00:00;16;12;2024;2024-12-16;16:45;82352.75;664885.25;3240.0;18221.0;41163.147;809862.147
2024-12-16T17:15:00+00:00;16;12;2024;2024-12-16;17:15;82777.75;682726.0;207.5;18310.0;40002.875;824024.125
2024-12-16T18:00:00+00:00;16;12;2024;2024-12-16;18:00;82090.5;710825.5;0.0;17399.75;39564.109999999986;849879.86
2024-12-16T18:45:00+00:00;16;12;2024;2024-12-16;18:45;81558.75;725458.25;0.0;18630.0;40086.82999999996;865733.83
2024-12-16T19:00:00+00:00;16;12;2024;2024-12-16;19:00;81947.75;726218.25;0.0;18556.25;40139.849000000046;866862.099
2024-12-16T19:45:00+00:00;16;12;2024;2024-12-16;19:45;83755.0;718691.25;0.0;18874.5;40064.918999999994;861385.669
2024-12-16T20:45:00+00:00;16;12;2024;2024-12-16;20:45;83256.0;737865.5;0.0;17369.75;39882.07799999998;878373.328
2024-12-16T21:00:00+00:00;16;12;2024;2024-12-16;21:00;83108.0;748407.25;0.0;16882.0;39784.591999999946;888181.842
2024-12-16T21:15:00+00:00;16;12;2024;2024-12-16;21:15;82928.75;744627.5;0.0;15564.25;39862.851999999955;882983.352
2024-12-16T21:30:00+00:00;16;12;2024;2024-12-16;21:30;83019.25;734348.25;0.0;15548.75;39619.58999999997;872535.84
2024-12-16T21:45:00+00:00;16;12;2024;2024-12-16;21:45;83640.0;728510.5;0.0;15202.0;41369.033999999985;868721.534
2024-12-16T22:30:00+00:00;16;12;2024;2024-12-16;22:30;82980.5;718544.5;0.0;9125.0;44597.52500000002;855247.525
2024-12-16T22:45:00+00:00;16;12;2024;2024-12-16;22:45;82533.25;716447.25;0.0;9316.75;44729.27800000005;853026.528
2024-12-16T23:15:00+00:00;16;12;2024;2024-12-16;23:15;82892.5;708225.25;0.0;8702.25;44767.277;844587.277
2024-12-16T23:30:00+00:00;16;12;2024;2024-12-16;23:30;81132.5;707529.25;0.0;8523.25;45265.27099999995;842450.271
2024-12-16T23:45:00+00:00;16;12;2024;2024-12-16;23:45;80309.25;698780.75;0.0;8459.75;45599.023000000045;833148.773
2024-12-17T00:15:00+00:00;17;12;2024;2024-12-17;00:15;74213.25;681853.0;0.0;8737.25;45537.02000000002;810340.52
2024-12-17T01:00:00+00:00;17;12;2024;2024-12-17;01:00;71459.75;704028.25;0.0;8461.25;46057.275999999954;830006.526
2024-12-17T01:45:00+00:00;17;12;2024;2024-12-17;01:45;72037.5;726993.0;0.0;7126.25;46195.52500000002;852352.275
2024-12-17T02:00:00+00:00;17;12;2024;2024-12-17;02:00;72128.75;737049.25;0.0;7269.25;46423.08400000003;862870.334
2024-12-17T02:30:00+00:00;17;12;2024;2024-12-17;02:30;72324.25;767512.5;0.0;7122.75;46576.783999999985;893536.284
2024-12-17T02:45:00+00:00;17;12;2024;2024-12-17;02:45;72731.0;785767.0;0.0;6847.0;46538.777;911883.777
2024-12-17T03:00:00+00:00;17;12;2024;2024-12-17;03:00;71195.75;788578.0;0.0;6859.25;46615.701;913248.701
2024-12-17T04:00:00+00:00;17;12;2024;2024-12-17;04:00;69842.75;814641.25;0.0;6615.0;45351.48800000001;936450.488
2024-12-17T05:45:00+00:00;17;12;2024;2024-12-17;05:45;72519.75;709516.25;0.0;6272.0;45677.03500000003;833985.035
2024-12-17T06:30:00+00:00;17;12;2024;2024-12-17;06:30;73036.25;700230.75;0.0;7728.75;46844.86499999999;827840.615
2024-12-17T07:15:00+00:00;17;12;2024;2024-12-17;07:15;82457.75;672064.5;0.0;8601.0;46259.099000000046;809382.349
2024-12-17T08:30:00+00:00;17;12;2024;2024-12-17;08:30;82382.75;757546.75;1227.0;14644.75;47792.91599999997;903594.166
2024-12-17T10:15:00+00:00;17;12;2024;2024-12-17;10:15;81791.75;704743.25;11169.5;12295.75;61809.52800000005;871809.778
2024-12-17T11:30:00+00:00;17;12;2024;2024-12-17;11:30;79797.5;677807.5;17001.25;16151.75;65227.101000000024;855985.101
2024-12-17T13:45:00+00:00;17;12;2024;2024-12-17;13:45;78054.0;698335.75;19551.0;17242.0;64292.457999999984;877475.208
2024-12-17T18:15:00+00:00;17;12;2024;2024-12-17;18:15;76717.5;667625.75;0.0;15499.25;44383.810000000056;804226.31
2024-12-17T19:45:00+00:00;17;12;2024;2024-12-17;19:45;78656.75;649416.5;0.0;17521.25;44141.27500000002;789735.775
2024-12-17T21:15:00+00:00;17;12;2024;2024-12-17;21:15;79138.0;666848.0;0.0;19887.25;39095.072999999975;804968.323
2024-12-17T22:00:00+00:00;17;12;2024;2024-12-17;22:00;78724.25;665637.25;0.0;20024.0;41584.74199999997;805970.242
2024-12-17T22:30:00+00:00;17;12;2024;2024-12-17;22:30;79198.75;654624.75;0.25;11953.5;41607.51199999999;787384.762
2024-12-17T23:00:00+00:00;17;12;2024;2024-12-17;23:00;78749.25;650380.25;0.25;11496.0;41795.21299999999;782420.963
2024-12-17T23:30:00+00:00;17;12;2024;2024-12-17;23:30;78799.0;648670.0;0.0;11635.5;42455.58700000006;781560.087
2024-12-18T00:00:00+00:00;18;12;2024;2024-12-18;00:00;78466.0;647469.75;0.5;9037.25;43399.95200000005;778373.452
2024-12-18T00:45:00+00:00;18;12;2024;2024-12-18;00:45;68104.75;614621.25;0.25;8964.25;43721.04799999995;735411.548
2024-12-18T02:45:00+00:00;18;12;2024;2024-12-18;02:45;67550.75;615329.5;0.25;8439.5;45437.08499999996;736757.085
2024-12-18T04:45:00+00:00;18;12;2024;2024-12-18;04:45;66971.0;623438.5;0.0;9092.0;46587.24300000002;746088.743
2024-12-18T06:00:00+00:00;18;12;2024;2024-12-18;06:00;68255.25;657607.75;0.25;7644.75;46355.25899999996;779863.259
2024-12-18T07:00:00+00:00;18;12;2024;2024-12-18;07:00;70356.75;699489.25;0.0;9071.0;46793.003000000026;825710.003
2024-12-18T09:45:00+00:00;18;12;2024;2024-12-18;09:45;81410.75;773632.75;5182.75;16985.0;58062.69900000002;935273.949
2024-12-18T10:45:00+00:00;18;12;2024;2024-12-18;10:45;78535.5;759069.75;9930.5;20959.75;62249.19400000002;930744.694
2024-12-18T12:45:00+00:00;18;12;2024;2024-12-18;12:45;76792.25;733007.25;13400.75;20296.5;67661.902;911158.652
2024-12-18T14:15:00+00:00;18;12;2024;2024-12-18;14:15;77254.0;757820.25;14912.5;20863.0;63716.25199999998;934566.002
2024-12-18T15:15:00+00:00;18;12;2024;2024-12-18;15:15;77425.5;786289.75;10341.25;19530.5;58656.00399999996;952243.004
2024-12-18T17:30:00+00:00;18;12;2024;2024-12-18;17:30;76593.75;909784.75;0.5;18137.0;45582.351000000024;1050098.351
2024-12-18T18:45:00+00:00;18;12;2024;2024-12-18;18:45;76723.75;962370.5;0.0;20149.5;46382.35499999998;1105626.105
